N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Mes,Dias hasta próxima compra,Hora
568317,2021-09-26 13:25:00,17491.0,United Kingdom,89,305.51,2021-09,21.0,13
574169,2021-11-03 11:40:00,17491.0,United Kingdom,169,360.83,2021-11,37.0,11
578807,2021-11-25 13:10:00,17491.0,United Kingdom,230,331.52,2021-11,22.0,13
581436,2021-12-08 16:18:00,17491.0,United Kingdom,278,442.9,2021-12,13.0,16
549018,2021-04-05 15:21:00,17492.0,United Kingdom,155,374.57,2021-04,,15
573866,2021-11-01 12:06:00,17495.0,United Kingdom,150,342.59,2021-11,,12
580213,2021-12-02 12:08:00,17495.0,United Kingdom,79,154.97,2021-12,31.0,12
539079,2020-12-16 08:39:00,17496.0,United Kingdom,79,271.05,2020-12,,8
568160,2021-09-25 12:25:00,17498.0,United Kingdom,394,272.22,2021-09,,12
544692,2021-02-23 09:14:00,17499.0,United Kingdom,711,622.88,2021-02,,9
575494,2021-11-10 09:08:00,17500.0,United Kingdom,7,288.0,2021-11,,9
576782,2021-11-16 13:36:00,17500.0,United Kingdom,4,340.0,2021-11,6.0,13
578042,2021-11-22 14:25:00,17500.0,United Kingdom,6,510.0,2021-11,6.0,14
551549,2021-05-03 09:46:00,17501.0,United Kingdom,151,248.25,2021-05,,9
551550,2021-05-03 09:47:00,17501.0,United Kingdom,9,40.35,2021-05,0.0,9
575695,2021-11-10 16:39:00,17502.0,United Kingdom,94,226.6,2021-11,,16
577734,2021-11-21 13:14:00,17502.0,United Kingdom,54,132.0,2021-11,10.0,13
578023,2021-11-22 13:25:00,17502.0,United Kingdom,24,30.0,2021-11,1.0,13
579676,2021-11-30 13:13:00,17502.0,United Kingdom,204,300.5,2021-11,7.0,13
573780,2021-11-01 11:12:00,17503.0,United Kingdom,213,340.43,2021-11,,11
581010,2021-12-07 09:18:00,17503.0,United Kingdom,273,218.53,2021-12,35.0,9
541709,2021-01-21 11:09:00,17504.0,United Kingdom,233,441.15,2021-01,,11
544804,2021-02-23 14:40:00,17504.0,United Kingdom,176,346.28,2021-02,33.0,14
546769,2021-03-16 14:57:00,17504.0,United Kingdom,523,859.01,2021-03,21.0,14
552057,2021-05-06 10:34:00,17504.0,United Kingdom,208,251.75,2021-05,50.0,10
553185,2021-05-15 12:35:00,17504.0,United Kingdom,295,537.49,2021-05,9.0,12
553498,2021-05-17 12:56:00,17504.0,United Kingdom,150,302.1,2021-05,2.0,12
553499,2021-05-17 12:57:00,17504.0,United Kingdom,65,210.35,2021-05,0.0,12
553500,2021-05-17 12:58:00,17504.0,United Kingdom,12,39.0,2021-05,0.0,12
553501,2021-05-17 12:59:00,17504.0,United Kingdom,2,9.9,2021-05,0.0,12
553565,2021-05-18 09:01:00,17505.0,United Kingdom,269,486.99,2021-05,,9
558704,2021-07-01 12:50:00,17505.0,United Kingdom,287,658.85,2021-07,44.0,12
568151,2021-09-25 11:39:00,17506.0,United Kingdom,139,302.2,2021-09,,11
543162,2021-02-03 18:08:00,17507.0,United Kingdom,222,340.56,2021-02,,18
547490,2021-03-23 11:48:00,17507.0,United Kingdom,137,265.02,2021-03,47.0,11
545579,2021-03-04 08:10:00,17508.0,Greece,289,387.31,2021-03,,8
570125,2021-10-07 13:14:00,17509.0,United Kingdom,306,313.56,2021-10,,13
570177,2021-10-07 14:17:00,17509.0,United Kingdom,357,654.69,2021-10,0.0,14
570179,2021-10-07 14:27:00,17509.0,United Kingdom,510,914.64,2021-10,0.0,14
570180,2021-10-07 14:28:00,17509.0,United Kingdom,500,898.14,2021-10,0.0,14
570186,2021-10-07 15:01:00,17509.0,United Kingdom,353,639.69,2021-10,0.0,15
570192,2021-10-07 15:26:00,17509.0,United Kingdom,500,898.14,2021-10,0.0,15
570249,2021-10-10 08:58:00,17509.0,United Kingdom,500,898.14,2021-10,2.0,8
570888,2021-10-13 10:26:00,17509.0,United Kingdom,508,898.14,2021-10,3.0,10
576388,2021-11-15 10:00:00,17510.0,United Kingdom,214,308.48,2021-11,,10
536390,2020-12-01 10:19:00,17511.0,United Kingdom,1568,1825.74,2020-12,,10
537457,2020-12-07 09:51:00,17511.0,United Kingdom,914,1644.94,2020-12,5.0,9
538991,2020-12-15 11:53:00,17511.0,United Kingdom,3944,3240.4,2020-12,8.0,11
540176,2021-01-05 12:40:00,17511.0,United Kingdom,1914,3862.14,2021-01,21.0,12
542789,2021-02-01 10:38:00,17511.0,United Kingdom,2945,4446.88,2021-02,26.0,10
544667,2021-02-22 15:09:00,17511.0,United Kingdom,1522,1980.82,2021-02,21.0,15
544667,2021-02-22 15:10:00,17511.0,United Kingdom,1352,1355.94,2021-02,0.0,15
546739,2021-03-16 12:12:00,17511.0,United Kingdom,2374,3018.34,2021-03,21.0,12
547832,2021-03-25 16:25:00,17511.0,United Kingdom,2379,3962.06,2021-03,9.0,16
548190,2021-03-29 15:18:00,17511.0,United Kingdom,42,258.18,2021-03,3.0,15
549835,2021-04-12 13:24:00,17511.0,United Kingdom,990,1444.66,2021-04,13.0,13
549979,2021-04-13 15:06:00,17511.0,United Kingdom,20,31.0,2021-04,1.0,15
550779,2021-04-20 13:36:00,17511.0,United Kingdom,858,1466.14,2021-04,6.0,13
551809,2021-05-04 11:32:00,17511.0,United Kingdom,1498,3566.14,2021-05,13.0,11
551851,2021-05-04 14:43:00,17511.0,United Kingdom,200,997.5,2021-05,0.0,14
553540,2021-05-17 15:32:00,17511.0,United Kingdom,2316,2649.52,2021-05,13.0,15
556845,2021-06-15 11:30:00,17511.0,United Kingdom,3007,4415.44,2021-06,28.0,11
559032,2021-07-05 14:53:00,17511.0,United Kingdom,1502,2156.44,2021-07,20.0,14
560729,2021-07-20 14:39:00,17511.0,United Kingdom,3237,5433.57,2021-07,14.0,14
562348,2021-08-04 12:36:00,17511.0,United Kingdom,3005,5162.74,2021-08,14.0,12
563532,2021-08-17 11:04:00,17511.0,United Kingdom,2504,3256.88,2021-08,12.0,11
565836,2021-09-07 11:41:00,17511.0,United Kingdom,2186,3200.28,2021-09,21.0,11
567610,2021-09-21 11:30:00,17511.0,United Kingdom,2612,4463.08,2021-09,13.0,11
568485,2021-09-27 11:53:00,17511.0,United Kingdom,1264,566.56,2021-09,6.0,11
569573,2021-10-05 10:11:00,17511.0,United Kingdom,2085,3855.84,2021-10,7.0,10
572772,2021-10-26 10:29:00,17511.0,United Kingdom,1167,1820.89,2021-10,21.0,10
572773,2021-10-26 10:30:00,17511.0,United Kingdom,48,78.72,2021-10,0.0,10
575219,2021-11-09 11:17:00,17511.0,United Kingdom,4675,7059.54,2021-11,14.0,11
575220,2021-11-09 11:19:00,17511.0,United Kingdom,1400,2506.0,2021-11,0.0,11
578125,2021-11-23 10:31:00,17511.0,United Kingdom,3806,3956.68,2021-11,13.0,10
580652,2021-12-05 13:33:00,17511.0,United Kingdom,3920,2430.08,2021-12,12.0,13
581020,2021-12-07 10:12:00,17511.0,United Kingdom,3295,4949.24,2021-12,1.0,10
543734,2021-02-11 12:22:00,17512.0,United Kingdom,373,494.51,2021-02,,12
544092,2021-02-16 09:03:00,17512.0,United Kingdom,62,77.5,2021-02,4.0,9
544605,2021-02-22 09:13:00,17512.0,United Kingdom,144,79.2,2021-02,6.0,9
547564,2021-03-24 09:21:00,17512.0,United Kingdom,315,441.81,2021-03,30.0,9
551902,2021-05-05 10:49:00,17512.0,United Kingdom,168,99.6,2021-05,42.0,10
554322,2021-05-23 15:33:00,17512.0,United Kingdom,180,109.8,2021-05,18.0,15
559471,2021-07-08 13:39:00,17512.0,United Kingdom,290,238.9,2021-07,45.0,13
562926,2021-08-10 14:55:00,17512.0,United Kingdom,302,350.58,2021-08,33.0,14
571912,2021-10-19 15:26:00,17512.0,United Kingdom,407,581.41,2021-10,70.0,15
575850,2021-11-11 12:11:00,17512.0,United Kingdom,512,451.68,2021-11,22.0,12
568728,2021-09-28 16:42:00,17513.0,United Kingdom,254,513.2,2021-09,,16
562263,2021-08-03 15:45:00,17514.0,United Kingdom,135,208.65,2021-08,,15
542121,2021-01-25 14:33:00,17515.0,United Kingdom,93,231.48,2021-01,,14
546771,2021-03-16 15:19:00,17515.0,United Kingdom,59,200.7,2021-03,50.0,15
553515,2021-05-17 14:03:00,17515.0,United Kingdom,68,139.19,2021-05,61.0,14
575090,2021-11-08 14:04:00,17515.0,United Kingdom,23,67.65,2021-11,175.0,14
545053,2021-02-27 12:41:00,17516.0,United Kingdom,211,321.23,2021-02,,12
545055,2021-02-27 12:45:00,17516.0,United Kingdom,4,6.6,2021-02,0.0,12
552176,2021-05-06 13:25:00,17516.0,United Kingdom,94,127.38,2021-05,68.0,13
563184,2021-08-12 14:50:00,17516.0,United Kingdom,66,153.64,2021-08,98.0,14
578662,2021-11-24 16:51:00,17516.0,United Kingdom,41,159.23,2021-11,104.0,16
543189,2021-02-04 11:48:00,17517.0,United Kingdom,102,153.94,2021-02,,11
537420,2020-12-06 15:18:00,17519.0,United Kingdom,184,335.3,2020-12,,15
547513,2021-03-23 13:59:00,17519.0,United Kingdom,295,313.45,2021-03,106.0,13
553420,2021-05-17 10:14:00,17519.0,United Kingdom,87,306.85,2021-05,54.0,10
557298,2021-06-19 13:55:00,17519.0,United Kingdom,146,200.5,2021-06,33.0,13
561719,2021-07-29 12:09:00,17519.0,United Kingdom,330,331.9,2021-07,39.0,12
578086,2021-11-22 16:43:00,17519.0,United Kingdom,194,356.02,2021-11,116.0,16
571404,2021-10-17 12:04:00,17520.0,United Kingdom,365,546.81,2021-10,,12
554505,2021-05-24 15:14:00,17521.0,United Kingdom,116,159.56,2021-05,,15
569667,2021-10-05 13:42:00,17521.0,United Kingdom,217,338.19,2021-10,133.0,13
575563,2021-11-10 11:22:00,17521.0,United Kingdom,186,225.46,2021-11,35.0,11
552004,2021-05-05 16:31:00,17522.0,United Kingdom,120,147.44,2021-05,,16
553427,2021-05-17 10:36:00,17522.0,United Kingdom,90,100.98,2021-05,11.0,10
556222,2021-06-09 14:23:00,17522.0,United Kingdom,539,539.12,2021-06,23.0,14
561045,2021-07-24 12:29:00,17522.0,United Kingdom,183,124.71,2021-07,44.0,12
581361,2021-12-08 12:31:00,17522.0,United Kingdom,102,158.46,2021-12,137.0,12
577527,2021-11-20 13:40:00,17523.0,United Kingdom,97,188.73,2021-11,,13
577529,2021-11-20 13:47:00,17523.0,United Kingdom,288,60.48,2021-11,0.0,13
578330,2021-11-24 08:28:00,17523.0,United Kingdom,438,277.98,2021-11,3.0,8
579148,2021-11-28 13:20:00,17523.0,United Kingdom,49,125.55,2021-11,4.0,13
538640,2020-12-13 14:32:00,17524.0,United Kingdom,90,145.0,2020-12,,14
538994,2020-12-15 12:05:00,17525.0,United Kingdom,82,422.7,2020-12,,12
538010,2020-12-09 12:20:00,17526.0,United Kingdom,40,226.8,2020-12,,12
538721,2020-12-14 11:11:00,17526.0,United Kingdom,4,11.8,2020-12,4.0,11
544603,2021-02-22 09:10:00,17526.0,United Kingdom,96,634.2,2021-02,69.0,9
580598,2021-12-05 11:05:00,17526.0,United Kingdom,170,323.1,2021-12,286.0,11
551978,2021-05-05 13:43:00,17527.0,United Kingdom,57,292.11,2021-05,,13
563946,2021-08-22 10:15:00,17527.0,United Kingdom,149,314.51,2021-08,108.0,10
567369,2021-09-20 09:06:00,17527.0,United Kingdom,233,181.6,2021-09,28.0,9
571410,2021-10-17 12:32:00,17527.0,United Kingdom,49,151.15,2021-10,27.0,12
568894,2021-09-29 13:04:00,17528.0,United Kingdom,494,779.36,2021-09,,13
568912,2021-09-29 13:45:00,17528.0,United Kingdom,274,327.72,2021-09,0.0,13
570862,2021-10-12 15:35:00,17528.0,United Kingdom,360,467.36,2021-10,13.0,15
572129,2021-10-21 09:25:00,17528.0,United Kingdom,178,547.34,2021-10,8.0,9
573100,2021-10-27 14:49:00,17528.0,United Kingdom,206,389.96,2021-10,6.0,14
575342,2021-11-09 14:44:00,17528.0,United Kingdom,103,373.27,2021-11,12.0,14
577834,2021-11-22 10:21:00,17528.0,United Kingdom,325,542.99,2021-11,12.0,10
581399,2021-12-08 13:27:00,17528.0,United Kingdom,198,200.5,2021-12,16.0,13
538171,2020-12-09 20:01:00,17530.0,United Kingdom,194,300.64,2020-12,,20
544087,2021-02-15 17:02:00,17530.0,United Kingdom,200,344.69,2021-02,67.0,17
550819,2021-04-20 17:37:00,17530.0,United Kingdom,254,430.76,2021-04,64.0,17
551272,2021-04-27 12:49:00,17530.0,United Kingdom,12,29.88,2021-04,6.0,12
551299,2021-04-27 14:48:00,17530.0,United Kingdom,4,15.0,2021-04,0.0,14
553556,2021-05-17 16:48:00,17530.0,United Kingdom,98,165.39,2021-05,20.0,16
553556,2021-05-17 16:49:00,17530.0,United Kingdom,34,81.5,2021-05,0.0,16
566959,2021-09-15 17:00:00,17530.0,United Kingdom,341,395.55,2021-09,121.0,17
573152,2021-10-27 20:16:00,17530.0,United Kingdom,116,227.08,2021-10,42.0,20
578324,2021-11-23 17:32:00,17530.0,United Kingdom,103,178.7,2021-11,26.0,17
581456,2021-12-08 18:42:00,17530.0,United Kingdom,170,215.81,2021-12,15.0,18
555405,2021-06-02 19:17:00,17531.0,United Kingdom,136,296.7,2021-06,,19
571428,2021-10-17 12:47:00,17534.0,United Kingdom,103,223.36,2021-10,,12
545665,2021-03-04 15:20:00,17535.0,United Kingdom,136,164.4,2021-03,,15
556909,2021-06-15 13:23:00,17536.0,United Kingdom,6,76.5,2021-06,,13
543535,2021-02-09 13:37:00,17537.0,United Kingdom,370,630.7,2021-02,,13
575520,2021-11-10 10:56:00,17537.0,United Kingdom,330,266.92,2021-11,273.0,10
576198,2021-11-14 12:12:00,17538.0,United Kingdom,134,98.42,2021-11,,12
542386,2021-01-27 14:35:00,17540.0,United Kingdom,64,268.8,2021-01,,14
576503,2021-11-15 11:56:00,17540.0,United Kingdom,130,310.1,2021-11,291.0,11
546625,2021-03-15 11:45:00,17542.0,United Kingdom,134,170.75,2021-03,,11
573038,2021-10-27 13:48:00,17545.0,United Kingdom,214,344.14,2021-10,,13
573068,2021-10-27 13:56:00,17545.0,United Kingdom,71,122.68,2021-10,0.0,13
573075,2021-10-27 14:04:00,17545.0,United Kingdom,56,179.14,2021-10,0.0,14
550755,2021-04-20 12:01:00,17548.0,United Kingdom,58,103.3,2021-04,,12
571736,2021-10-19 10:05:00,17549.0,United Kingdom,60,28.2,2021-10,,10
576641,2021-11-16 09:59:00,17549.0,United Kingdom,150,120.66,2021-11,27.0,9
549570,2021-04-10 15:19:00,17550.0,United Kingdom,59,156.22,2021-04,,15
554816,2021-05-26 14:01:00,17550.0,United Kingdom,22,100.44,2021-05,45.0,14
554819,2021-05-26 14:09:00,17550.0,United Kingdom,5,10.5,2021-05,0.0,14
539019,2020-12-15 14:12:00,17551.0,United Kingdom,150,306.84,2020-12,,14
536842,2020-12-02 18:45:00,17552.0,United Kingdom,130,263.62,2020-12,,18
536843,2020-12-02 18:46:00,17552.0,United Kingdom,14,34.9,2020-12,0.0,18
569007,2021-09-29 18:51:00,17552.0,United Kingdom,565,615.39,2021-09,301.0,18
570481,2021-10-10 17:00:00,17552.0,United Kingdom,10,16.5,2021-10,10.0,17
562040,2021-08-02 10:00:00,17553.0,United Kingdom,1048,1487.6,2021-08,,10
560106,2021-07-14 20:01:00,17554.0,United Kingdom,747,772.43,2021-07,,20
562730,2021-08-09 10:16:00,17554.0,United Kingdom,662,477.46,2021-08,25.0,10
570661,2021-10-11 14:19:00,17554.0,United Kingdom,120,210.14,2021-10,63.0,14
578103,2021-11-23 08:42:00,17554.0,United Kingdom,156,254.12,2021-11,42.0,8
581411,2021-12-08 14:15:00,17554.0,United Kingdom,78,238.3,2021-12,15.0,14
540520,2021-01-09 12:31:00,17555.0,United Kingdom,156,195.45,2021-01,,12
577497,2021-11-20 12:22:00,17555.0,United Kingdom,193,287.81,2021-11,314.0,12
553612,2021-05-18 10:48:00,17556.0,United Kingdom,101,157.9,2021-05,,10
567323,2021-09-19 14:23:00,17557.0,United Kingdom,147,288.36,2021-09,,14
572906,2021-10-26 15:43:00,17557.0,United Kingdom,45,150.8,2021-10,37.0,15
578804,2021-11-25 12:57:00,17557.0,United Kingdom,114,102.3,2021-11,29.0,12
542944,2021-02-02 11:14:00,17560.0,United Kingdom,142,162.1,2021-02,,11
543599,2021-02-10 13:08:00,17560.0,United Kingdom,16,0.0,2021-02,8.0,13
553893,2021-05-19 17:13:00,17560.0,United Kingdom,137,323.95,2021-05,98.0,17
559325,2021-07-07 15:06:00,17560.0,United Kingdom,164,219.78,2021-07,48.0,15
565669,2021-09-06 09:18:00,17560.0,United Kingdom,192,149.12,2021-09,60.0,9
577511,2021-11-20 12:53:00,17561.0,United Kingdom,146,167.62,2021-11,,12
557292,2021-06-19 13:06:00,17562.0,United Kingdom,366,300.1,2021-06,,13
559097,2021-07-06 10:59:00,17562.0,United Kingdom,90,109.0,2021-07,16.0,10
562929,2021-08-10 15:37:00,17562.0,United Kingdom,75,126.3,2021-08,35.0,15
564023,2021-08-22 12:16:00,17562.0,United Kingdom,70,125.7,2021-08,11.0,12
566588,2021-09-13 14:42:00,17562.0,United Kingdom,74,191.78,2021-09,22.0,14
571911,2021-10-19 15:15:00,17562.0,United Kingdom,46,103.8,2021-10,36.0,15
578825,2021-11-25 14:21:00,17562.0,United Kingdom,96,165.7,2021-11,36.0,14
567488,2021-09-20 14:00:00,17564.0,United Kingdom,30,119.12,2021-09,,14
572868,2021-10-26 13:20:00,17564.0,United Kingdom,43,124.34,2021-10,35.0,13
576563,2021-11-15 13:27:00,17564.0,United Kingdom,73,210.55,2021-11,20.0,13
576246,2021-11-14 13:42:00,17566.0,United Kingdom,292,414.26,2021-11,,13
580137,2021-12-01 19:54:00,17566.0,United Kingdom,226,486.95,2021-12,17.0,19
536782,2020-12-02 15:18:00,17567.0,United Kingdom,244,517.95,2020-12,,15
544105,2021-02-16 10:38:00,17567.0,United Kingdom,210,424.85,2021-02,75.0,10
545462,2021-03-03 08:24:00,17567.0,United Kingdom,348,535.38,2021-03,14.0,8
550773,2021-04-20 13:15:00,17567.0,United Kingdom,207,395.79,2021-04,48.0,13
559927,2021-07-13 17:03:00,17567.0,United Kingdom,364,461.08,2021-07,84.0,17
565923,2021-09-08 10:00:00,17567.0,United Kingdom,388,590.4,2021-09,56.0,10
571036,2021-10-13 12:52:00,17567.0,United Kingdom,567,988.03,2021-10,35.0,12
580322,2021-12-02 15:48:00,17567.0,United Kingdom,304,418.0,2021-12,50.0,15
540827,2021-01-11 14:15:00,17569.0,United Kingdom,159,344.14,2021-01,,14
543973,2021-02-14 15:15:00,17571.0,United Kingdom,178,284.35,2021-02,,15
545738,2021-03-07 11:44:00,17571.0,United Kingdom,72,75.6,2021-03,20.0,11
560249,2021-07-17 12:26:00,17571.0,United Kingdom,236,201.25,2021-07,132.0,12
572103,2021-10-20 15:57:00,17571.0,United Kingdom,419,937.31,2021-10,95.0,15
536524,2020-12-01 12:51:00,17572.0,United Kingdom,24,70.8,2020-12,,12
550265,2021-04-15 12:10:00,17572.0,United Kingdom,32,81.4,2021-04,134.0,12
565090,2021-09-01 10:28:00,17572.0,United Kingdom,24,43.8,2021-09,138.0,10
569002,2021-09-29 17:53:00,17572.0,United Kingdom,15,30.75,2021-09,28.0,17
565802,2021-09-07 10:36:00,17573.0,United Kingdom,177,174.71,2021-09,,10
566964,2021-09-15 17:09:00,17573.0,United Kingdom,6,7.5,2021-09,8.0,17
575620,2021-11-10 13:01:00,17573.0,United Kingdom,125,198.39,2021-11,55.0,13
549584,2021-04-11 09:47:00,17574.0,United Kingdom,77,185.65,2021-04,,9
538157,2020-12-09 16:57:00,17576.0,United Kingdom,57,119.65,2020-12,,16
538665,2020-12-13 15:56:00,17576.0,United Kingdom,73,177.35,2020-12,3.0,15
541511,2021-01-18 16:45:00,17576.0,United Kingdom,54,128.82,2021-01,36.0,16
541513,2021-01-18 16:52:00,17576.0,United Kingdom,12,15.0,2021-01,0.0,16
544330,2021-02-17 16:59:00,17576.0,United Kingdom,122,147.2,2021-02,30.0,16
545459,2021-03-02 17:21:00,17576.0,United Kingdom,151,151.07,2021-03,13.0,17
547401,2021-03-22 17:00:00,17576.0,United Kingdom,112,198.02,2021-03,19.0,17
549903,2021-04-12 16:19:00,17576.0,United Kingdom,194,355.77,2021-04,20.0,16
552526,2021-05-09 16:42:00,17576.0,United Kingdom,89,147.15,2021-05,27.0,16
556257,2021-06-09 17:47:00,17576.0,United Kingdom,196,294.86,2021-06,31.0,17
559824,2021-07-12 17:23:00,17576.0,United Kingdom,164,263.38,2021-07,32.0,17
563731,2021-08-18 17:44:00,17576.0,United Kingdom,51,102.95,2021-08,37.0,17
564557,2021-08-25 19:55:00,17576.0,United Kingdom,35,80.18,2021-08,7.0,19
565200,2021-09-01 16:30:00,17576.0,United Kingdom,98,125.55,2021-09,6.0,16
566932,2021-09-15 15:29:00,17576.0,United Kingdom,119,244.7,2021-09,13.0,15
568564,2021-09-27 17:03:00,17576.0,United Kingdom,97,226.5,2021-09,12.0,17
571715,2021-10-18 17:04:00,17576.0,United Kingdom,165,317.0,2021-10,21.0,17
573918,2021-11-01 17:20:00,17576.0,United Kingdom,53,132.53,2021-11,14.0,17
580128,2021-12-01 17:56:00,17576.0,United Kingdom,152,395.0,2021-12,30.0,17
552034,2021-05-05 18:38:00,17578.0,United Kingdom,138,143.46,2021-05,,18
556577,2021-06-13 14:12:00,17579.0,United Kingdom,91,164.41,2021-06,,14
561089,2021-07-25 09:50:00,17579.0,United Kingdom,39,106.45,2021-07,41.0,9
580633,2021-12-05 12:28:00,17579.0,United Kingdom,128,178.04,2021-12,133.0,12
539269,2020-12-16 15:27:00,17580.0,United Kingdom,11,46.85,2020-12,,15
542717,2021-01-31 14:07:00,17580.0,United Kingdom,71,121.17,2021-01,45.0,14
548640,2021-04-01 12:41:00,17580.0,United Kingdom,6,47.7,2021-04,59.0,12
536769,2020-12-02 14:47:00,17581.0,United Kingdom,375,668.4,2020-12,,14
536771,2020-12-02 14:49:00,17581.0,United Kingdom,66,118.38,2020-12,0.0,14
541202,2021-01-14 12:09:00,17581.0,United Kingdom,230,448.95,2021-01,42.0,12
545591,2021-03-04 10:28:00,17581.0,United Kingdom,235,356.9,2021-03,48.0,10
545592,2021-03-04 10:30:00,17581.0,United Kingdom,125,369.95,2021-03,0.0,10
545593,2021-03-04 10:31:00,17581.0,United Kingdom,16,102.4,2021-03,0.0,10
552560,2021-05-10 11:48:00,17581.0,United Kingdom,364,791.33,2021-05,67.0,11
552561,2021-05-10 11:49:00,17581.0,United Kingdom,9,44.55,2021-05,0.0,11
552562,2021-05-10 11:50:00,17581.0,United Kingdom,158,323.7,2021-05,0.0,11
552648,2021-05-10 13:40:00,17581.0,United Kingdom,1,195.0,2021-05,0.0,13
556891,2021-06-15 12:48:00,17581.0,United Kingdom,88,139.64,2021-06,35.0,12
556890,2021-06-15 12:48:00,17581.0,United Kingdom,509,1063.35,2021-06,0.0,12
556892,2021-06-15 12:50:00,17581.0,United Kingdom,52,120.94,2021-06,0.0,12
558892,2021-07-04 15:46:00,17581.0,United Kingdom,333,298.74,2021-07,19.0,15
558893,2021-07-04 15:49:00,17581.0,United Kingdom,88,62.6,2021-07,0.0,15
563944,2021-08-22 10:08:00,17581.0,United Kingdom,782,1351.22,2021-08,48.0,10
563945,2021-08-22 10:09:00,17581.0,United Kingdom,64,66.24,2021-08,0.0,10
567792,2021-09-22 11:40:00,17581.0,United Kingdom,444,1035.0,2021-09,31.0,11
567794,2021-09-22 11:41:00,17581.0,United Kingdom,474,820.78,2021-09,0.0,11
574684,2021-11-06 12:56:00,17581.0,United Kingdom,822,1349.69,2021-11,45.0,12
574685,2021-11-06 12:59:00,17581.0,United Kingdom,86,174.9,2021-11,0.0,12
574687,2021-11-06 13:02:00,17581.0,United Kingdom,90,157.7,2021-11,0.0,13
581579,2021-12-09 12:19:00,17581.0,United Kingdom,476,903.62,2021-12,32.0,12
581581,2021-12-09 12:20:00,17581.0,United Kingdom,22,51.18,2021-12,0.0,12
581582,2021-12-09 12:21:00,17581.0,United Kingdom,18,29.88,2021-12,0.0,12
550328,2021-04-17 13:18:00,17582.0,United Kingdom,123,175.27,2021-04,,13
562369,2021-08-04 14:12:00,17584.0,United Kingdom,245,749.45,2021-08,,14
580374,2021-12-02 17:12:00,17584.0,United Kingdom,213,492.85,2021-12,120.0,17
540240,2021-01-05 15:09:00,17585.0,United Kingdom,571,417.81,2021-01,,15
547240,2021-03-21 16:32:00,17585.0,United Kingdom,82,103.72,2021-03,75.0,16
557758,2021-06-22 13:28:00,17585.0,United Kingdom,389,291.99,2021-06,92.0,13
564049,2021-08-22 13:30:00,17585.0,United Kingdom,629,319.55,2021-08,61.0,13
550832,2021-04-21 10:31:00,17588.0,United Kingdom,56,397.2,2021-04,,10
557510,2021-06-20 16:19:00,17588.0,United Kingdom,204,305.04,2021-06,60.0,16
564953,2021-08-31 13:37:00,17588.0,United Kingdom,416,537.96,2021-08,71.0,13
549958,2021-04-13 13:47:00,17589.0,United Kingdom,446,590.77,2021-04,,13
555568,2021-06-05 15:25:00,17589.0,United Kingdom,372,620.65,2021-06,53.0,15
559698,2021-07-11 17:07:00,17589.0,United Kingdom,489,631.65,2021-07,36.0,17
570479,2021-10-10 16:58:00,17589.0,United Kingdom,324,561.1,2021-10,90.0,16
573381,2021-10-30 14:05:00,17590.0,United Kingdom,205,349.38,2021-10,,14
578074,2021-11-22 16:06:00,17590.0,United Kingdom,479,808.91,2021-11,23.0,16
581132,2021-12-07 12:55:00,17590.0,United Kingdom,144,320.93,2021-12,14.0,12
537646,2020-12-07 15:39:00,17591.0,United Kingdom,133,406.6,2020-12,,15
541946,2021-01-24 11:50:00,17591.0,United Kingdom,151,309.43,2021-01,47.0,11
543913,2021-02-14 13:11:00,17591.0,United Kingdom,61,151.68,2021-02,21.0,13
546873,2021-03-17 16:23:00,17591.0,United Kingdom,252,326.04,2021-03,31.0,16
554019,2021-05-20 13:16:00,17591.0,United Kingdom,228,455.82,2021-05,63.0,13
562778,2021-08-09 12:55:00,17591.0,United Kingdom,60,213.6,2021-08,80.0,12
568530,2021-09-27 13:42:00,17591.0,United Kingdom,124,362.8,2021-09,49.0,13
539761,2020-12-22 10:29:00,17593.0,United Kingdom,374,662.9,2020-12,,10
558099,2021-06-26 13:45:00,17593.0,United Kingdom,429,852.84,2021-06,186.0,13
560299,2021-07-18 10:28:00,17593.0,United Kingdom,676,747.78,2021-07,21.0,10
566079,2021-09-09 09:52:00,17593.0,United Kingdom,782,985.62,2021-09,52.0,9
580759,2021-12-06 10:30:00,17593.0,United Kingdom,840,678.2,2021-12,88.0,10
548234,2021-03-30 10:32:00,17594.0,United Kingdom,220,315.0,2021-03,,10
566950,2021-09-15 16:34:00,17594.0,United Kingdom,330,678.18,2021-09,169.0,16
574079,2021-11-02 16:19:00,17595.0,United Kingdom,85,157.9,2021-11,,16
578999,2021-11-27 16:08:00,17595.0,United Kingdom,144,230.89,2021-11,24.0,16
537362,2020-12-06 12:34:00,17596.0,United Kingdom,530,392.62,2020-12,,12
548975,2021-04-05 11:47:00,17596.0,United Kingdom,729,354.29,2021-04,119.0,11
555257,2021-06-01 15:28:00,17596.0,United Kingdom,818,541.95,2021-06,57.0,15
561325,2021-07-26 13:46:00,17596.0,United Kingdom,770,449.87,2021-07,54.0,13
570168,2021-10-07 14:05:00,17596.0,United Kingdom,852,612.01,2021-10,73.0,14
572677,2021-10-25 13:46:00,17596.0,United Kingdom,242,182.02,2021-10,17.0,13
576792,2021-11-16 14:11:00,17596.0,United Kingdom,459,295.17,2021-11,22.0,14
552563,2021-05-10 11:54:00,17597.0,United Kingdom,1176,2044.37,2021-05,,11
